ordinalencoder__V2,ordinalencoder__V3,ordinalencoder__V4,ordinalencoder__V5,ordinalencoder__V7,ordinalencoder__V8,ordinalencoder__V11,remainder__V1,remainder__V6,remainder__V12,remainder__V13,remainder__V14,remainder__V15,target
2,2,1,0,1,1,8,50,2176,551,1,-1,0,2
2,2,1,0,1,1,6,30,1987,1170,1,48,0,2
2,2,1,0,0,0,8,27,471,207,1,91,3,2
8,2,2,0,0,0,2,48,1181,174,1,-1,0,2
3,1,1,0,1,0,9,36,3153,787,1,-1,0,2
5,1,1,0,0,0,5,43,887,396,1,-1,0,2
1,0,1,0,1,1,5,32,0,915,3,-1,0,2
9,1,1,0,0,0,1,51,381,1138,1,-1,0,2
4,1,1,0,1,0,2,30,-286,1213,4,-1,0,2
5,1,1,0,0,0,5,44,1432,1982,2,-1,0,2
8,0,1,0,1,0,8,35,130,852,1,363,3,2
9,2,2,0,0,0,8,33,78,385,1,-1,0,2
4,1,2,0,0,0,7,34,2159,141,1,176,3,2
3,1,2,0,1,0,5,55,2251,1105,8,-1,0,2
2,1,1,0,0,0,6,49,3736,235,2,51,3,2
5,1,0,0,0,0,10,85,234,140,1,-1,0,2
8,2,0,0,0,0,0,22,3472,529,1,181,4,2
5,2,2,0,0,0,7,33,311,754,2,-1,0,2
1,1,1,0,1,0,5,32,477,956,8,-1,0,2
3,1,0,0,1,0,7,37,397,716,1,-1,0,2
6,1,1,0,1,0,1,47,692,200,1,91,2,2
1,1,1,0,0,0,6,47,1996,763,2,-1,0,2
5,0,0,0,0,0,4,55,718,202,3,-1,0,2
4,1,2,0,0,0,2,49,126,413,2,-1,0,2
4,1,0,0,0,0,0,53,1158,469,7,-1,0,2
8,1,2,0,0,0,5,31,477,483,4,-1,0,2
4,2,2,0,0,0,6,30,622,1164,1,86,2,2
9,2,1,0,0,0,3,28,194,482,1,-1,0,2
10,2,1,0,0,0,3,31,1214,973,1,-1,0,2
2,1,2,0,1,0,4,34,71,214,1,90,5,2
4,1,2,0,1,0,4,35,1526,355,1,-1,0,2
0,1,1,0,1,1,8,46,665,410,1,275,6,2
3,1,2,0,0,0,8,36,80,646,1,-1,0,2
3,1,1,0,1,0,7,48,1250,310,5,180,4,2
2,1,1,0,1,0,5,40,168,1142,1,-1,0,2
4,2,2,0,0,0,1,31,2467,417,1,-1,0,2
5,1,1,0,0,0,5,61,204,376,1,-1,0,2
4,1,1,0,0,0,4,61,1445,162,1,-1,0,2
7,1,2,0,0,0,2,49,6574,492,2,-1,0,2
4,2,2,0,0,0,8,30,5372,133,1,91,1,2
9,1,1,0,1,0,5,30,3166,129,2,-1,0,2
1,2,1,0,0,0,9,26,313,246,1,94,2,2
5,1,2,0,0,0,4,33,96,261,2,182,6,2
4,1,1,0,1,0,8,44,629,384,1,478,1,2
5,1,1,0,0,0,9,59,0,263,1,92,4,2
5,1,1,0,1,0,6,32,682,956,1,-1,0,2
7,2,1,0,1,0,8,36,0,1002,3,-1,0,2
3,1,2,0,1,0,8,24,65,1393,2,-1,0,2
3,2,2,0,0,0,11,35,12558,401,1,240,1,2
1,2,1,0,0,0,9,29,2002,186,1,103,4,2
4,1,2,0,0,0,7,47,505,214,1,183,5,2
4,2,2,0,1,0,3,42,2071,366,2,459,1,2
7,1,0,0,1,0,11,45,4343,184,1,-1,0,2
8,2,1,0,0,0,3,26,619,104,1,-1,0,2
4,2,2,0,0,0,7,41,20668,383,1,62,1,2
1,1,1,0,1,1,6,32,379,263,2,-1,0,2
7,1,1,0,0,0,6,31,445,327,2,78,3,2
9,1,2,0,0,0,4,33,1699,200,1,84,3,2
5,1,0,0,0,0,2,66,2342,358,1,-1,0,2
4,1,2,0,1,0,8,33,165,445,1,15,2,2
7,1,2,0,0,0,4,47,3406,751,1,-1,0,2
7,1,1,0,1,0,5,36,212,224,1,-1,0,2
8,1,1,0,0,0,2,41,1480,922,3,6,0,2
5,1,0,0,0,0,3,75,2224,429,1,-1,0,2
8,2,2,0,1,0,8,28,22,536,1,-1,0,2
0,1,1,0,0,0,8,41,348,407,1,89,5,2
5,1,0,0,0,0,2,78,3025,166,2,126,3,2
9,1,0,0,0,0,4,58,4197,308,1,89,10,2
5,2,2,0,0,0,10,29,221,400,1,91,5,2
8,2,1,0,0,0,8,23,18,132,3,-1,0,2
8,1,1,0,0,0,5,50,118,262,1,183,6,2
8,1,1,0,0,0,4,52,2213,446,1,94,2,2
9,2,2,0,0,0,6,38,425,185,1,88,4,2
7,2,2,0,0,0,2,30,11871,131,1,-1,0,2
7,1,1,0,0,0,2,50,1002,765,1,-1,0,2
3,1,2,0,0,1,0,51,1011,233,1,164,2,2
6,1,2,0,0,0,2,41,5357,507,3,-1,0,2
1,1,1,0,0,0,8,56,48,1464,3,-1,0,2
0,1,1,0,0,0,9,58,169,304,1,93,3,2
9,1,1,0,1,0,3,29,307,167,1,292,3,2
9,1,1,0,0,0,6,26,915,384,1,-1,0,2
3,0,0,0,0,0,7,64,3697,832,1,-1,0,2
2,1,1,0,0,0,8,45,4128,534,1,-1,0,2
2,1,1,0,0,0,8,37,3547,83,1,347,2,2
4,2,1,0,1,0,7,39,785,1192,4,-1,0,2
2,1,0,0,1,0,8,40,805,1049,1,-1,0,2
5,1,1,0,0,0,9,50,460,507,1,107,2,2
1,1,1,0,0,0,9,56,170,300,1,91,3,2
0,2,2,0,0,0,8,38,4706,390,3,189,1,2
1,1,0,0,0,0,3,49,-12,549,1,92,6,2
7,1,1,0,1,0,6,41,374,478,2,-1,0,2
0,1,1,0,0,0,8,30,330,225,1,165,3,2
7,1,1,0,1,0,9,31,3926,593,1,4,0,2
1,2,2,0,1,0,7,35,213,693,2,-1,0,2
3,1,2,0,0,0,8,62,4861,989,2,-1,0,2
4,1,2,0,0,0,4,59,7803,450,1,-1,0,2
8,1,1,0,0,0,2,49,1623,299,2,-1,0,2
5,1,1,0,0,0,3,42,3358,606,3,-1,0,2
3,1,1,0,1,0,8,43,-7,842,1,319,6,2
1,1,1,0,0,0,6,47,3674,416,2,322,1,2
3,1,1,0,0,0,6,50,5,163,1,96,2,2
2,1,1,0,1,0,5,47,850,950,2,-1,0,2
9,1,1,0,1,1,7,47,1989,160,1,-1,0,2
0,2,1,0,0,0,8,21,524,185,1,-1,0,2
1,1,1,0,0,0,1,37,728,526,3,-1,0,2
1,1,3,0,1,0,4,32,338,1030,6,-1,0,2
3,2,1,0,0,0,4,34,2002,274,3,182,3,2
9,1,1,0,1,0,6,37,3287,763,2,-1,0,2
2,1,2,0,0,0,5,29,2875,173,1,184,3,2
4,1,2,0,0,0,9,37,3556,270,1,-1,0,2
2,1,1,0,0,0,0,34,929,342,2,-1,0,2
3,1,0,0,0,1,3,39,-185,1208,2,-1,0,2
4,0,1,0,1,0,5,54,205,1973,1,1,0,2
5,0,2,0,1,0,8,42,451,2167,2,-1,0,2
4,1,1,0,0,0,6,56,3629,341,4,-1,0,2
7,2,3,0,0,0,3,28,78,234,2,313,2,2
5,1,1,0,0,0,3,55,526,456,1,179,3,2
0,1,1,0,0,0,10,47,367,362,1,142,7,2
4,1,1,0,0,0,8,53,3233,315,2,168,4,2
8,1,0,0,0,0,7,38,3270,1554,1,-1,0,2
8,2,2,0,0,0,11,34,5737,1053,4,197,3,2
6,2,1,0,1,0,8,28,674,587,3,-1,0,2
5,1,2,0,0,0,4,66,1836,395,1,-1,0,2
5,1,2,0,0,0,4,38,684,635,4,-1,0,2
7,1,0,0,0,0,1,52,1625,460,2,-1,0,2
5,1,2,0,0,0,4,35,760,175,7,-1,0,2
9,1,1,0,0,0,6,54,1419,448,2,165,1,2
8,1,1,0,1,0,4,26,268,815,2,-1,0,2
0,2,2,0,0,0,8,38,990,203,1,88,5,2
4,1,1,0,0,0,5,41,587,956,2,-1,0,2
4,1,1,0,0,0,5,33,-36,1365,3,-1,0,2
3,2,2,0,0,0,2,32,2188,204,1,-1,0,2
5,1,1,0,0,0,4,65,201,356,1,194,1,2
3,0,2,0,0,0,2,33,245,1576,6,-1,0,2
1,2,1,0,1,0,8,28,524,554,2,-1,0,2
7,2,1,0,0,0,3,33,132,164,1,-1,0,2
6,1,1,0,1,0,5,40,5757,660,6,-1,0,2
2,0,0,0,0,1,5,55,1261,843,1,-1,0,2
1,0,1,0,1,0,0,37,-1,146,3,-1,0,2
7,1,1,0,0,0,7,57,219,369,1,193,2,2
2,1,1,0,0,0,8,54,10557,214,1,67,2,2
9,1,1,0,0,0,3,53,1624,293,2,-1,0,2
1,1,1,0,0,1,6,34,1756,166,2,-1,0,2
5,2,2,0,0,0,3,39,1812,221,1,99,2,2
5,1,1,0,0,0,6,37,766,1007,2,-1,0,2
8,2,1,0,0,0,2,27,0,228,4,-1,0,2
4,1,2,0,1,0,7,39,1424,756,3,-1,0,2
6,1,1,0,1,0,6,42,5635,709,2,-1,0,2
6,1,1,0,0,0,1,45,818,777,5,-1,0,2
4,2,1,0,0,0,9,37,1324,1182,1,-1,0,2
9,2,2,0,1,1,5,27,373,728,1,-1,0,2
6,1,2,0,1,0,4,30,297,533,4,-1,0,2
5,2,2,0,0,0,3,37,648,213,1,193,3,2
9,0,1,0,0,0,2,44,2665,895,3,-1,0,2
9,0,1,0,0,0,1,38,7,231,1,-1,0,2
2,0,1,0,0,0,6,40,77,268,1,-1,0,2
2,2,1,0,1,0,5,45,4901,433,1,258,1,2
9,1,1,0,0,0,8,40,2270,174,2,89,7,2
4,1,0,0,0,0,3,62,1403,389,2,-1,0,2
5,0,1,0,0,0,3,59,512,261,1,-1,0,2
4,2,2,0,1,0,8,29,3041,613,2,-1,0,2
8,2,1,0,0,0,1,23,434,496,1,-1,0,2
4,2,2,0,0,0,7,26,32,405,2,-1,0,2
4,2,2,0,0,0,2,45,85,394,2,88,1,2
1,0,1,0,1,0,7,37,19,607,1,-1,0,2
9,2,2,0,0,0,6,36,155,197,3,183,2,2
1,2,1,0,1,0,6,32,953,750,2,-1,0,2
10,1,3,0,0,0,1,50,5360,595,3,-1,0,2
6,1,0,0,0,1,6,52,364,817,5,-1,0,2
3,1,1,0,1,0,10,63,5239,134,1,40,1,2
4,2,2,0,0,0,9,30,536,89,2,93,6,2
4,2,2,0,0,0,6,34,471,276,1,-1,0,2
4,2,2,0,1,0,2,42,3171,321,3,-1,0,2
9,2,1,0,0,0,6,33,66,161,1,-1,0,2
1,2,1,0,1,1,8,53,2173,559,1,-1,0,2
9,2,1,0,0,0,3,27,396,248,1,-1,0,2
5,0,0,0,0,0,7,82,648,356,2,-1,0,2
2,1,1,0,1,0,7,47,620,608,1,-1,0,2
4,1,2,0,0,0,4,47,27983,172,2,165,3,2
6,1,1,0,1,1,6,46,-264,993,2,-1,0,2
5,0,1,0,1,0,5,56,1080,1061,2,-1,0,2
6,1,2,0,0,0,3,43,2254,219,3,-1,0,2
5,2,1,0,1,0,8,34,321,726,2,-1,0,2
9,1,2,0,0,0,1,34,336,96,1,-1,0,2
0,2,2,0,1,0,6,47,2890,500,1,-1,0,2
4,2,0,0,1,0,6,40,795,894,1,-1,0,2
5,2,2,0,0,0,6,28,114,184,1,-1,0,2
3,1,1,0,0,0,6,50,0,312,1,123,6,2
1,2,1,0,0,0,9,41,3617,124,3,295,2,2
9,2,1,1,1,0,5,29,-1374,740,2,-1,0,2
6,2,2,0,0,0,6,36,1188,309,1,-1,0,2
1,1,1,0,1,0,8,38,1164,1879,1,-1,0,2
6,1,2,0,1,0,6,36,152,657,2,-1,0,2
8,2,1,0,0,0,4,29,820,467,1,-1,0,2
4,2,2,0,1,0,9,30,5558,515,1,-1,0,2
1,2,1,0,1,0,4,41,-25,541,1,91,8,2
3,1,2,0,0,0,7,52,836,1159,2,-1,0,2
2,0,0,0,1,0,8,43,589,829,1,-1,0,2
2,2,1,0,0,0,7,25,508,412,1,-1,0,2
5,1,1,0,0,0,2,75,638,449,1,-1,0,2
5,0,0,0,0,0,10,73,2692,110,1,-1,0,2
1,1,1,0,1,1,7,35,691,1342,3,-1,0,2
5,1,2,0,0,0,5,66,2409,216,2,-1,0,2
6,1,0,0,1,0,7,34,0,1040,1,-1,0,2
4,2,2,0,1,0,8,32,822,509,1,-1,0,2
6,1,1,0,1,0,7,36,6098,598,2,16,2,2
3,1,0,0,0,0,4,54,896,389,1,-1,0,2
5,1,1,0,0,0,6,50,475,425,1,-1,0,2
2,1,1,0,0,0,5,34,1393,527,1,-1,0,2
3,2,2,0,0,0,5,25,2791,305,1,59,1,2
5,2,1,0,1,0,4,32,65,787,1,273,1,2
7,1,1,0,0,0,5,40,553,252,2,-1,0,2
9,2,2,0,0,0,7,33,258,80,3,-1,0,2
2,1,1,0,1,0,7,33,502,322,2,-1,0,2
8,1,2,0,0,0,6,36,124,261,2,311,3,2
3,1,1,0,0,1,5,45,508,941,3,-1,0,2
6,1,1,0,0,0,6,50,1597,885,1,-1,0,2
4,1,3,0,0,0,8,45,1515,218,1,94,1,2
3,1,1,0,1,0,2,42,1148,1086,1,-1,0,2
3,1,1,0,1,0,8,36,384,343,2,331,3,2
1,2,1,0,1,0,7,40,5854,456,1,-1,0,2
5,1,2,0,0,0,7,60,32675,1440,2,-1,0,2
6,1,2,0,0,0,3,36,1498,576,1,-1,0,2
4,1,2,0,0,0,8,52,2669,280,2,-1,0,2
7,1,1,0,0,0,3,36,2954,849,1,-1,0,2
4,2,1,0,0,0,3,39,9336,294,2,41,1,2
0,1,1,0,0,0,1,57,2121,688,3,2,0,2
6,1,2,0,0,0,1,41,0,343,2,12,2,2
3,1,0,0,0,0,10,63,1357,506,2,186,3,2
3,1,2,0,0,0,11,38,777,95,3,-1,0,2
5,1,0,0,1,0,7,36,-6,917,2,-1,0,2
6,1,2,0,0,0,6,30,2758,266,1,459,3,2
9,1,1,0,1,0,7,42,7005,252,1,-1,0,2
7,1,1,0,1,0,8,36,5277,469,1,208,6,2
11,1,0,0,0,0,10,52,732,758,2,-1,0,2
5,1,0,0,0,0,3,63,45,238,1,-1,0,2
6,2,2,0,0,0,10,32,552,339,1,-1,0,2
9,1,1,0,1,0,4,43,2777,268,2,182,1,2
4,1,0,0,0,0,3,63,1404,389,2,-1,0,2
10,2,1,0,0,0,8,24,2573,375,2,-1,0,2
5,1,2,0,0,0,1,67,700,252,1,-1,0,2
7,2,1,0,0,0,9,30,182,234,1,93,2,2
2,2,1,0,0,0,3,29,1710,402,2,-1,0,2
4,2,2,0,0,0,0,41,2025,210,1,-1,0,2
9,0,1,0,0,1,5,50,857,709,1,-1,0,2
9,1,2,0,0,0,4,52,2557,134,4,204,2,2
8,2,1,0,0,0,4,32,2534,226,1,279,2,2
6,1,2,0,0,0,0,49,164,619,1,-1,0,2
5,2,1,0,1,0,8,32,1,156,1,-1,0,2
3,1,1,0,1,1,7,34,176,748,4,-1,0,2
5,2,1,0,1,0,1,31,2510,681,4,-1,0,2
0,1,1,0,1,0,1,37,0,171,1,186,3,2
4,2,2,0,1,0,5,29,636,338,1,116,1,2
4,1,1,0,0,0,10,46,2807,551,1,-1,0,2
1,1,1,0,1,1,7,43,190,3097,1,-1,0,2
6,0,2,0,0,0,3,67,440,280,1,-1,0,2
5,1,2,0,0,1,5,33,28,1645,6,-1,0,2
2,2,1,0,0,0,4,36,23734,263,1,35,1,2
7,2,1,0,0,0,8,26,163,360,2,156,2,2
5,1,1,0,0,0,3,57,1615,514,1,-1,0,2
9,1,2,0,0,0,4,32,338,324,1,182,2,2
9,2,3,0,0,0,0,42,11115,318,1,6,0,2
2,1,1,0,1,0,8,39,1365,1169,3,-1,0,2
5,1,2,0,1,0,7,44,5314,835,1,-1,0,2
3,2,2,0,1,0,9,38,0,281,1,86,3,2
0,2,1,0,1,1,5,28,1,386,5,-1,0,2
9,2,1,0,0,0,6,27,642,324,1,-1,0,2
6,1,2,0,0,0,3,38,1799,933,5,-1,0,2
6,2,1,0,1,0,8,23,661,1188,1,-1,0,2
7,1,2,0,0,0,7,36,1039,483,1,449,1,2
7,1,3,0,0,0,5,39,623,361,1,330,2,2
8,2,2,0,0,0,2,33,629,851,6,-1,0,2
8,1,1,0,0,0,5,45,881,623,2,-1,0,2
5,1,2,0,0,0,1,66,2813,649,1,1,7,2
6,2,1,0,0,0,2,25,960,210,1,191,3,2
3,1,0,0,0,0,8,54,4,500,1,95,3,2
0,2,1,0,1,0,8,28,460,741,5,-1,0,2
4,1,1,0,0,0,8,58,8324,255,1,166,5,2
2,1,2,0,0,0,10,55,10562,261,2,50,2,2
1,2,0,0,1,0,7,28,-877,866,2,-1,0,2
5,1,1,0,0,0,8,47,523,255,1,116,6,2
5,1,1,0,1,0,5,47,1232,367,1,-1,0,2
0,1,1,0,1,0,1,36,2375,764,2,183,5,2
2,2,3,0,1,1,8,33,126,301,1,197,2,2
2,2,1,0,1,0,3,41,2439,320,1,172,2,2
1,1,1,0,0,0,6,32,2485,270,1,-1,0,2
3,1,2,0,0,0,3,38,5091,262,1,-1,0,2
2,1,0,0,1,0,8,36,20,1190,1,310,2,2
7,2,1,0,1,0,0,37,224,875,1,-1,0,2
1,1,2,0,1,0,1,34,285,716,2,-1,0,2
5,0,1,0,0,0,3,51,4270,280,1,177,6,2
4,1,2,0,0,0,4,51,3638,345,7,-1,0,2
8,1,1,0,1,0,6,40,321,653,2,-1,0,2
1,2,1,0,0,0,3,27,0,162,1,-1,0,2
8,2,1,0,0,0,0,25,1608,664,1,-1,0,2
7,2,1,0,0,0,6,27,246,453,1,-1,0,2
4,2,2,0,1,0,8,37,7510,827,2,173,1,2
5,1,0,0,0,0,0,52,11968,696,1,109,1,2
9,2,1,0,0,1,5,25,103,574,2,-1,0,2
4,1,2,0,0,0,10,60,3959,163,1,-1,0,2
9,2,2,0,0,0,8,28,518,772,1,-1,0,2
8,2,2,0,0,0,7,28,1076,653,1,-1,0,2
4,2,2,0,0,0,9,27,20585,252,1,57,1,2
4,1,2,0,0,0,11,35,496,90,1,35,5,2
4,2,1,0,0,0,5,27,513,180,1,-1,0,2
4,1,2,0,0,0,2,43,1630,871,1,-1,0,2
4,2,2,0,0,0,5,35,1966,359,1,194,1,2
3,1,2,0,0,0,5,56,10573,265,2,20,0,2
1,1,1,0,0,0,6,54,0,613,2,-1,0,2
10,1,2,0,0,0,5,50,1615,276,1,-1,0,2
9,1,1,0,0,0,2,39,47,1845,2,-1,0,2
6,1,2,0,0,0,1,52,4031,650,2,102,5,2
0,2,2,0,0,0,3,39,154,358,3,-1,0,2
9,1,1,0,0,0,10,31,662,226,1,493,1,2
8,2,1,0,1,0,0,24,592,948,4,-1,0,2
6,2,2,0,0,0,6,29,944,525,1,-1,0,2
5,1,2,0,0,0,2,36,1047,138,2,98,2,2
3,0,2,0,1,0,0,32,294,1072,1,289,4,2
9,2,1,0,1,0,10,36,3257,208,1,-1,0,2
8,1,2,0,0,0,2,38,515,831,1,-1,0,2
5,1,3,0,0,0,6,49,293,705,1,-1,0,2
4,2,2,0,0,0,10,43,1091,176,3,93,6,2
0,1,2,0,1,0,7,40,1,337,1,379,5,2
6,2,2,0,0,0,6,33,69,261,1,-1,0,2
8,2,1,0,1,1,8,34,193,1015,2,-1,0,2
7,1,1,0,0,0,9,45,2275,183,2,85,8,2
4,1,2,0,0,0,5,35,224,230,1,-1,0,2
5,1,1,0,0,0,3,58,1850,238,1,182,1,2
7,2,2,0,0,0,4,42,1084,205,3,470,2,2
1,1,1,0,1,1,5,43,-826,1012,2,-1,0,2
2,1,1,0,1,0,9,54,2042,451,2,177,3,2
9,1,1,0,0,0,0,55,1789,843,3,-1,0,2
8,1,1,0,0,0,5,47,672,405,3,102,4,2
4,2,2,0,1,0,6,29,663,278,1,-1,0,2
4,2,2,0,0,0,1,32,85,980,1,-1,0,2
4,1,2,0,0,0,5,52,2321,242,2,-1,0,2
4,1,2,0,1,0,2,37,0,253,3,165,5,2
3,1,2,0,1,1,3,39,-12,913,1,-1,0,2
5,1,3,0,0,0,4,65,2544,432,1,133,3,2
4,1,2,0,0,0,9,49,3395,278,1,241,2,2
3,2,1,0,0,0,4,29,1311,193,1,469,1,2
7,1,0,0,0,0,5,47,315,155,1,-1,0,2
1,1,1,0,0,0,6,63,4616,204,1,-1,0,2
1,1,0,0,0,0,7,32,-8,319,1,-1,0,2
4,1,1,0,0,0,8,60,548,181,1,-1,0,2
2,1,1,0,0,0,5,31,0,317,1,-1,0,2
8,1,1,0,0,0,6,34,1345,267,2,101,1,2
1,1,0,0,1,0,5,38,-211,1151,2,-1,0,2
4,2,2,0,0,0,2,33,2720,684,1,-1,0,2
7,2,1,0,0,0,6,25,31,191,1,-1,0,2
2,1,1,0,1,0,6,47,3948,962,2,-1,0,2
1,1,1,0,0,0,3,47,3707,171,2,183,4,2
0,1,1,0,0,0,6,55,8308,200,1,-1,0,2
6,2,2,0,0,0,7,43,6682,230,1,284,3,2
1,2,1,0,1,0,8,36,169,1294,2,346,2,2
7,1,1,0,1,0,8,39,-193,667,1,-1,0,2
5,1,1,0,0,0,2,50,5312,279,1,149,2,2
4,1,2,0,1,0,4,34,1526,356,1,-1,0,2
10,1,1,0,0,0,6,35,979,127,1,-1,0,2
7,1,1,0,1,0,8,35,208,627,3,-1,0,2
2,0,3,1,1,0,5,49,-724,991,2,-1,0,2
3,1,1,0,0,0,1,50,196,80,1,-1,0,2
4,1,2,0,0,0,0,37,413,243,1,178,3,2
8,2,1,0,1,0,1,35,14,902,1,-1,0,2
3,1,1,0,1,0,9,35,272,302,2,781,1,2
8,2,1,0,0,0,3,31,4453,801,2,-1,0,2
3,2,2,0,1,0,6,39,104,600,2,-1,0,2
8,1,2,0,0,0,2,28,1127,446,2,-1,0,2
4,1,1,0,0,0,7,48,184,306,1,106,3,2
7,1,1,0,0,0,4,48,2707,521,2,-1,0,2
5,1,0,0,0,0,1,35,1511,320,2,-1,0,2
0,0,1,0,1,1,7,46,6078,198,1,-1,0,2
0,2,1,0,0,0,9,29,2,318,2,-1,0,2
5,1,1,0,1,0,3,34,1458,200,3,113,11,2
9,1,1,0,1,0,2,36,1693,500,2,-1,0,2
9,1,1,0,0,0,8,32,555,357,1,-1,0,2
6,2,2,0,0,0,4,36,3379,562,2,27,1,2
2,2,2,0,0,0,0,29,300,465,3,-1,0,2
6,1,1,0,0,0,3,36,365,842,3,346,3,2
4,1,2,0,1,1,1,46,1598,1244,1,-1,0,2
8,2,1,0,0,1,5,29,216,1005,4,-1,0,2
5,1,2,0,1,0,4,40,4155,324,2,520,6,2
8,1,2,0,0,0,7,43,0,373,2,-1,0,2
5,2,2,0,0,0,1,40,11825,188,1,-1,0,2
10,1,1,0,1,1,3,45,1070,200,3,363,2,2
8,0,1,0,0,0,6,60,591,403,1,-1,0,2
3,1,2,0,0,0,3,39,174,690,2,-1,0,2
8,1,2,0,0,0,2,35,249,620,5,-1,0,2
3,1,1,0,1,0,4,64,3575,439,1,-1,0,2
1,0,0,0,1,0,8,37,0,530,2,-1,0,2
9,1,1,0,0,0,8,45,57,796,1,-1,0,2
8,1,1,0,0,0,10,44,3081,299,1,-1,0,2
3,2,2,0,0,0,7,34,143,170,2,86,2,2
7,1,1,0,1,1,7,54,1972,163,1,-1,0,2
5,0,2,0,0,1,5,34,79,556,1,-1,0,2
1,2,1,0,1,0,7,29,263,539,1,-1,0,2
5,2,2,0,0,0,6,32,2540,899,1,-1,0,2
2,2,1,0,1,0,7,32,131,151,1,-1,0,2
9,2,2,0,1,0,3,34,1245,192,2,-1,0,2
0,1,1,0,0,0,9,42,168,295,1,95,3,2
7,1,1,0,0,0,6,31,4004,175,1,-1,0,2
2,1,1,0,0,0,10,44,1942,204,1,94,2,2
1,2,2,0,0,0,7,37,22251,182,1,19,1,2
5,1,1,0,0,0,6,58,18002,327,1,25,1,2
1,1,0,0,0,0,1,55,3503,269,1,-1,0,2
9,2,1,0,0,0,0,29,674,170,4,-1,0,2
1,1,0,0,0,1,7,31,-404,441,4,-1,0,2
9,2,2,0,0,0,5,42,2628,2516,2,-1,0,2
1,0,1,0,1,1,7,42,397,578,1,82,2,2
4,2,2,0,1,0,2,35,9875,849,3,-1,0,2
6,1,2,0,0,0,9,47,994,808,1,-1,0,2
4,2,2,0,0,0,1,39,0,641,5,-1,0,2
7,1,2,0,0,0,1,36,153,726,2,-1,0,2
1,1,1,0,1,1,7,35,154,817,1,-1,0,2
6,2,2,0,0,0,2,34,2177,371,1,-1,0,2
4,1,1,0,1,0,8,48,103,685,2,343,1,2
8,2,2,0,1,0,6,43,6169,1210,2,-1,0,2
8,2,2,0,0,0,11,28,5742,1041,4,198,3,2
5,1,2,0,0,0,0,47,475,164,1,-1,0,2
4,2,2,0,1,0,9,31,4719,536,1,-1,0,2
6,2,2,0,0,0,8,29,111,264,1,-1,0,2
5,1,1,0,0,0,4,69,0,578,1,-1,0,2
6,2,1,0,0,0,5,40,1232,304,2,166,2,2
2,0,1,0,1,0,8,38,400,2274,2,-1,0,2
5,1,1,0,1,0,9,39,3925,583,1,-1,0,2
9,1,2,0,0,0,5,50,2557,138,4,201,2,2
5,0,0,0,0,0,6,74,29099,298,4,93,4,2
6,2,3,0,0,0,9,43,1786,383,2,-1,0,2
8,2,1,0,0,0,3,30,0,1228,2,-1,0,2
2,1,1,0,0,0,8,41,242,687,2,-1,0,2
7,1,1,0,0,0,5,30,153,647,2,-1,0,2
4,1,2,0,0,0,5,52,2415,564,2,-1,0,2
5,1,1,0,0,0,6,55,247,412,1,90,1,2
4,1,2,0,0,0,1,32,168,698,2,-1,0,2
2,1,1,0,1,0,2,39,202,261,1,96,2,2
9,1,1,0,1,0,8,55,588,543,1,-1,0,2
5,1,2,0,0,0,4,56,1502,266,1,-1,0,2
2,2,1,0,1,0,11,34,-31,197,1,103,11,2
5,1,2,0,0,0,9,41,1602,178,2,95,6,2
4,1,1,0,0,1,6,34,119,677,1,-1,0,2
5,1,3,0,0,0,1,55,227,174,2,208,3,2
4,0,1,0,0,0,1,44,0,763,4,-1,0,2
0,1,1,0,0,0,9,55,3747,208,3,112,3,2
4,2,2,0,1,1,0,25,3,1034,1,-1,0,2
6,2,2,0,0,1,6,32,0,264,4,-1,0,2
0,0,1,0,1,0,4,32,452,642,2,-1,0,2
5,1,0,0,0,0,11,63,48,167,2,92,1,2
8,2,2,0,0,0,5,32,3,81,2,-1,0,2
7,2,2,0,0,0,6,36,1871,128,2,-1,0,2
6,1,2,0,1,0,5,28,8,859,4,-1,0,2
6,1,1,0,1,1,9,48,4418,450,1,-1,0,2
2,1,1,0,1,0,6,35,401,1177,2,-1,0,2
7,1,2,0,0,0,11,36,379,166,1,-1,0,2
5,0,1,0,0,1,2,51,1003,114,1,-1,0,2
5,1,1,0,0,0,4,70,4113,436,1,205,3,2
5,0,2,0,0,0,8,53,13079,1051,1,41,0,2
7,2,1,0,0,0,9,29,724,439,2,-1,0,2
1,1,0,0,0,0,10,51,3758,221,1,97,5,2
9,2,1,0,0,0,7,36,295,470,1,-1,0,2
10,1,3,0,0,0,0,58,69,265,1,-1,0,2
5,1,0,0,0,0,8,60,1023,362,1,-1,0,2
3,1,2,0,1,0,1,36,126,397,3,-1,0,2
5,2,2,0,1,0,9,33,137,207,2,410,2,2
2,1,0,0,1,0,8,36,321,775,2,304,1,2
1,2,1,0,0,0,7,27,535,179,1,93,1,2
0,2,2,0,0,0,0,31,4041,1032,2,-1,0,2
6,1,2,0,0,0,1,36,1203,474,1,-1,0,2
2,1,2,0,0,0,3,55,609,308,2,98,2,2
6,0,2,0,1,0,3,51,7,78,1,-1,0,2
9,1,2,0,0,0,10,44,401,133,1,148,1,2
4,2,2,0,1,0,10,33,133,208,2,422,2,2
4,1,2,0,1,0,8,38,298,735,2,-1,0,2
9,2,1,0,0,1,1,35,3027,478,1,-1,0,2
5,1,2,0,0,0,4,72,0,290,1,-1,0,2
